p;pi+;p+;e+;K
6.28969194312796;0.400810863704803;0.472208832034979;0.0277007239836267;0.0234465692399763
6.30687203791469;0.401292893207167;0.47297237134567;0.0275002036973387;0.0232699031806285
6.32405213270142;0.401774922709531;0.473735910656361;0.0272996834110506;0.0230932371212807
6.34123222748815;0.400307254414003;0.474499449967051;0.0270991631247626;0.0229165710619329
6.35841232227488;0.398359836547171;0.4766353275449;0.0268986428384746;0.0227399050025851
6.37559241706161;0.396412418680339;0.481331111402365;0.0266981225521866;0.0225632389432373
6.39277251184834;0.394465000813507;0.485955548031993;0.0265016264617553;0.0223865728838895
6.40995260663507;0.392517582946675;0.486524828427938;0.0263249604024076;0.0222099068245417
6.4271327014218;0.390570165079844;0.487094108823884;0.0261482943430598;0.0220332407651939
6.44431279620853;0.388622747213012;0.487663389219829;0.025971628283712;0.0218565747058461
6.46149289099526;0.388928185837929;0.488232669615775;0.0257949622243642;0.0216799086464983
6.47867298578199;0.389488806132926;0.48880195001172;0.0256182961650164;0.0215032425871505
6.49585308056872;0.390049426427923;0.489405876728108;0.0254416301056686;0.0212722895324987
6.51303317535545;0.39061004672292;0.493019604845859;0.0252649640463208;0.0210200103997501
6.53021327014218;0.388746354762968;0.49663333296361;0.025088297986973;0.0207677312670014
6.54739336492891;0.386616415509645;0.500247061081361;0.0249116319276252;0.0205154521342528
6.56457345971564;0.384486476256322;0.501397378728022;0.0247349658682774;0.0202631730015041
6.58175355450237;0.382356537002999;0.502117036469133;0.0245582998089297;0.0200108938687554
6.5989336492891;0.380226597749675;0.502836694210244;0.0243816337495819;0.0197586147360068
6.61611374407583;0.378096658496352;0.503556351951355;0.0242065587525399;0.0195063356032581
6.63329383886256;0.37749499549932;0.504276009692466;0.0240334260143791;0.0192540564705095
6.65047393364929;0.377977025001684;0.504995667433577;0.0238602932762182;0.0190017773377608
6.66765402843602;0.378459054504048;0.508672028555569;0.0236871605380573;0.0187494982050122
6.68483412322275;0.378941084006412;0.513155813141817;0.0235140277998965;0.0184972190722635
6.70201421800948;0.377932595034664;0.515784805175808;0.0233408950617356;0.0183124269810989
6.71919431279621;0.375951765586784;0.516181243812984;0.0231677623235748;0.018171660095449
6.73637440758294;0.373970936138903;0.516577682450161;0.0229946295854139;0.0180308932097992
6.75355450236967;0.371990106691023;0.516974121087337;0.022821496847253;0.0178901263241493
6.7707345971564;0.370009277243143;0.517370559724514;0.0226483641090922;0.0177493594384995
6.78791469194313;0.368028447795262;0.518267377043505;0.0224752313709313;0.0176085925528497
6.80509478672986;0.366047618347382;0.521903418944009;0.0223020986327705;0.0174678256671999
6.82227488151659;0.365859713682037;0.525539460844512;0.0221289658946096;0.01732705878155
6.83945497630332;0.36643682280924;0.529175502745016;0.0223021299338433;0.0171862918959002
6.85663507109005;0.367013931936443;0.532406613742406;0.0226021416860082;0.0170455250102504
6.87381516587678;0.367591041063646;0.532577867988643;0.0229021534381732;0.0169047581246005
6.89099526066351;0.363200204326086;0.532749122234879;0.0232021651903382;0.0167639912389507
6.90817535545024;0.356717715072257;0.532920376481116;0.0235021769425032;0.0166232243533008
6.92535545023697;0.350235225818427;0.533091630727353;0.0238021886946682;0.0167929743457339
6.9425355450237;0.343752736564598;0.533262884973589;0.0241022004468332;0.0172679544173211
6.95971563981043;0.342313114397225;0.539793600007514;0.0244022121989981;0.0177429344889083
6.97689573459716;0.345823917648823;0.54210792187355;0.0243117067941148;0.0182179145604955
6.99407582938389;0.349334720900422;0.542599940633112;0.0234614237138411;0.0186928946320827
7.01125592417062;0.349030058995471;0.543091959392674;0.0226111406335674;0.01916787470367
7.02843601895735;0.344489860686655;0.543583978152237;0.0217608575532938;0.0190079591222608
7.04561611374408;0.339949662377838;0.544075996911799;0.0209105744730201;0.0183517201721609
7.06279620853081;0.355828743350604;0.545380031635444;0.0204126258928215;0.017695481222061
7.07997630331754;0.353597633779034;0.548599190490311;0.0202425440822964;0.017039242271961
7.09715639810427;0.351366524207464;0.551818349345179;0.0200724622717713;0.016383003321861
7.114336492891;0.349135414635893;0.555037508200046;0.0199023804612461;0.0157267643717611
7.13151658767773;0.346904305064323;0.558256667054914;0.019732298650721;0.0150705254216612
7.14869668246445;0.344673195492753;0.560675487569666;0.0195622168401959;0.0148977264293495
7.16587677725119;0.342442085921183;0.561255067336222;0.0193921350296707;0.0147999999360323
7.18305687203791;0.342041631810913;0.561834647102778;0.0192220532191456;0.014702273442715
7.20023696682464;0.342562972427095;0.562414226869334;0.0190519714086205;0.0146045469493977
7.21741706161137;0.343084313043278;0.56299380663589;0.0188818895980953;0.0145068204560804
7.2345971563981;0.34360565365946;0.563573386402446;0.0187118077875702;0.0144090939627631
7.25177725118483;0.341743135152043;0.567678526873353;0.0185417259770451;0.0143113674694459
7.26895734597156;0.339318549369311;0.571816056625812;0.0183716441665199;0.0142136409761286
7.28613744075829;0.336893963586579;0.575953586378272;0.0182015623559948;0.0141159144828113
7.30331753554502;0.334469377803848;0.576935411821046;0.0180314805454697;0.014018187989494
7.32049763033175;0.332044792021116;0.577556774846298;0.0178613987349445;0.0139204614961768
7.33767772511848;0.329620206238384;0.57817813787155;0.0176913169244194;0.0138227350028595
7.35485781990521;0.329783954343975;0.578799500896802;0.0175212351138943;0.0137292356302899
7.37203791469194;0.330154953068605;0.579420863922054;0.0173511533033691;0.013640902600616
7.38921800947867;0.330525951793236;0.581653359411237;0.017181071492844;0.0135525695709422
7.4063981042654;0.330574701648871;0.585619519160935;0.0170109896823189;0.0134642365412683
7.42357819905213;0.328237676589257;0.589585678910634;0.0168409078717937;0.0133759035115944
7.44075829383886;0.325900651529643;0.591989958747654;0.0166708260612686;0.0132875704819205
7.45793838862559;0.323563626470029;0.592224498171271;0.0165007442507435;0.0131992374522467
7.47511848341232;0.321226601410415;0.592459037594888;0.0163306624402184;0.0131109044225728
7.49229857819905;0.318889576350801;0.592693577018505;0.0161605806296932;0.0130225713928989
7.50947867298578;0.316840694624548;0.593995175454233;0.0159904988191681;0.012934238363225
7.52665876777251;0.317225135331955;0.597149667312847;0.015820417008643;0.0128459053335511
7.54383886255924;0.317609576039361;0.600304159171461;0.0156503351981178;0.0127575723038773
7.56101895734597;0.317994016746768;0.603458651030075;0.0154802533875927;0.0126692392742034
7.5781990521327;0.318050215182458;0.606613142888689;0.0153101715770676;0.012575736223072
7.59537914691943;0.315828966197365;0.607603444354972;0.0151400897665424;0.0124803365510241
7.61255924170616;0.313607717212272;0.608308970743168;0.0149700079560173;0.0123849368789763
7.62973933649289;0.311386468227179;0.609014497131363;0.0147999261454922;0.0122895372069285
7.64691943127962;0.309165219242086;0.609720023519558;0.014629844334967;0.0121941375348807
7.66409952606635;0.306943970256993;0.610425549907754;0.0144597625244419;0.0120987378628329
7.68127962085308;0.3047227212719;0.612987784258054;0.0142896807139168;0.012003338190785
7.69845971563981;0.304607374890586;0.617237862874796;0.0141195989033916;0.0119079385187372
7.71563981042654;0.304985901125571;0.621487941491538;0.0139495170928665;0.0118125388466894
7.73281990521327;0.305364427360557;0.623324001183851;0.0137794352823414;0.0117171391746416
7.75;0.305742953595542;0.623553745579252;0.0136093534718162;0.0116217395025938
7.76718009478673;0.303946766504231;0.623783489974652;0.0134392716612911;0.0115263398305459
7.78436018957346;0.301705553695951;0.624013234370053;0.013269189850766;0.0114433502009715
7.80154028436019;0.299464340887671;0.625793520703921;0.0130991080402408;0.012287248633264
7.81872037914692;0.297223128079391;0.629827584471486;0.0129290262297157;0.0131311470655565
7.83590047393365;0.294981915271111;0.63386164823905;0.0127589444191906;0.013975045497849
7.85308056872038;0.292740702462831;0.637895712006615;0.0125888626086654;0.0148189439301415
7.87026066350711;0.292178816761703;0.640798144219285;0.0124187807981403;0.015662842362434
7.88744075829384;0.292545389536636;0.640104465952578;0.0122486989876152;0.0165067407947265
7.90462085308057;0.292911962311569;0.639410787685871;0.01207861717709;0.0173506392270191
7.9218009478673;0.293278535086502;0.639241787391951;0.0119085353665649;0.0181945376593116
7.93898104265403;0.275779000831472;0.642297992441295;0.0117384535560398;0.0190384360916041
7.95616113744076;0.269873298578543;0.645354197490638;0.0115683717455146;0.017430812289988
7.97334123222749;0.27123810635405;0.648410402539982;0.0113982899349895;0.0156348120442834
7.99052132701422;0.272602914129558;0.64933271783286;0.0112282081244644;0.0138388117985787
8.00770142180095;0.273967721905065;0.649837761815895;0.0110581263139392;0.012042811552874
8.02488151658768;0.275332529680573;0.65034280579893;0.0108880445034141;0.0138019991038223
8.04206161137441;0.276471409885991;0.650847849781965;0.010717962692889;0.0166812427254331
8.05924170616114;0.27756979770674;0.651352893765;0.0105478808823638;0.0195604863470442
8.07642180094787;0.278668185527488;0.653793413178794;0.0103777990718387;0.0208659607217411
8.0936018957346;0.279766573348236;0.658096653841744;0.0102077172613136;0.0193512624804916
8.11078199052133;0.275828865882988;0.662399894504694;0.0100376354507884;0.0178365642392419
8.12796208530806;0.270960832617661;0.666703135167644;0.00986755364026333;0.0163218659979926
8.14514218009479;0.266175720711301;0.670422340077501;0.00969747182973818;0.0148071677567429
8.16232227488152;0.265976012887191;0.671119577356745;0.00952739001921304;0.0132924695154932
8.17950236966825;0.265776305063082;0.67181681463599;0.00935730820868793;0.0117777712742439
8.19668246445498;0.265576597238972;0.672514051915234;0.00918722639816278;0.0102630730329942
8.21386255924171;0.265376889414862;0.673211289194479;0.00901714458763766;0.0087483747917447
8.23104265402844;0.26474693687638;0.673908526473724;0.00884706277711253;0.00797632648240989
8.24822274881517;0.262974688474396;0.678347534204428;0.00867698096658738;0.00775001726038535
8.2654028436019;0.261202440072412;0.68361141465969;0.00850689915606226;0.00752370803836083
8.28258293838863;0.259430191670427;0.686986776340201;0.00833681734553713;0.00729739881633632
8.29976303317536;0.257657943268443;0.687627203989371;0.00816673553501198;0.00707108959431177
8.31694312796209;0.255885694866458;0.688267631638541;0.00799665372448686;0.00684478037228726
8.33412322274881;0.254113446464474;0.688908059287711;0.00782657191396173;0.00661847115026274
8.35130331753555;0.252341198062489;0.689548486936881;0.00765649010343658;0.0063921619282382
8.36848341232227;0.251747613490426;0.690188914586052;0.00748640829291146;0.00616585270621368
8.385663507109;0.252031134621038;0.694056990988625;0.00731632648238633;0.00593954348418916
8.40284360189574;0.252314655751651;0.698109033796645;0.00714624467186119;0.00571323426216462
8.42002369668246;0.252598176882263;0.702161076604665;0.00697616286133606;0.00548692504014011
8.43720379146919;0.251509321524103;0.703213880474053;0.00680608105081093;0.00531237717083549
8.45438388625592;0.248832953980374;0.703919517092135;0.00663599924028579;0.00519770483776791
8.47156398104265;0.246156586436645;0.704625153710216;0.00646591742976067;0.00508303250470036
8.48874407582938;0.243480218892916;0.705330790328298;0.00629583561923553;0.00496836017163279
8.50592417061611;0.240803851349187;0.70603642694638;0.0061257538087104;0.00485368783856522
8.52310426540284;0.238127483805457;0.708799737572319;0.00595567199818526;0.00473901550549765
8.54028436018957;0.238125975683617;0.713910161445831;0.00578559018766013;0.00462434317243008
8.5574644549763;0.238478424472016;0.718729397493783;0.00561550837713501;0.00444581188942657
8.57464454976303;0.238830873260415;0.719442740570003;0.00544542656660988;0.00425147922414402
8.59182464454976;0.238940777004346;0.720156083646223;0.00527534475608473;0.00405714655886145
8.60900473933649;0.23611312754883;0.720869426722443;0.0051052629455596;0.0038628138935789
8.62618483412322;0.233285478093314;0.721582769798664;0.00493518113503448;0.00366848122829635
8.64336492890995;0.230457828637797;0.722296112874884;0.00476509932450933;0.00347414856301377
8.66054502369668;0.227630179182281;0.726041335226961;0.00459501751398421;0.00328652660279371
8.67772511848341;0.224802529726765;0.730822890456238;0.00442493570345908;0.00310736136504538
8.69490521327014;0.224197728601125;0.734930811886535;0.00425485389293393;0.00292819612729703
8.71208530805687;0.22460994940627;0.735211560566804;0.0040847720824088;0.0027490308895487
8.7292654028436;0.225022170211415;0.735492309247075;0.00391469027188368;0.00256986565180037
8.74644549763033;0.22543439101656;0.735773057927345;0.00374460846135855;0.00239070041405203
8.76362559241706;0.223701506875397;0.736332501370884;0.00357452665083341;0.00221153517630368
8.78080568720379;0.220999830891538;0.739961207130225;0.00340444484030828;0.00203236993855535
8.79798578199052;0.218298154907679;0.743589912889565;0.00323436302978315;0.00185320470080702
8.81516587677725;0.21559647892382;0.747218618648906;0.00306428121925801;0.00167403946305867
8.83234597156398;0.212894802939961;0.750847324408247;0.00289419940873288;0.00149487422531034
8.84952606635071;0.210518464690381;0.752117693475454;0.00272411759820775;0.00131570898756201
8.86670616113744;0.210819168919818;0.753169063753436;0.00255403578768261;0.00123447095485154
8.88388625592417;0.211119873149255;0.754220434031417;0.00238395397715748;0.00470065903925555
8.9010663507109;0.211420577378692;0.755271804309399;0.00221387216663235;0.00816684712365955
8.91824644549763;0.21172128160813;0.75632317458738;0.00204379035610722;0.0116330352080636
8.93542654028436;0.190300465984808;0.757374544865362;0.00187370854558208;0.0150992232924679
8.95260663507109;0.186168021815833;0.758456234585285;0;0
8.96978672985782;0.188217559777887;0.759549154395924;0;0
8.98696682464455;0.190267097739941;0.760642074206563;0;0
9.00414691943128;0.192316635701995;0.761734994017202;0;0
9.02132701421801;0.191574906463896;0.762827913827841;0;0
9.03850710900474;0.182631263932689;0.762582196358366;0;0
9.05568720379147;0.189092825053334;0.760805187165117;0;0
9.0728672985782;0.195554386173979;0.759741273999707;0;0
9.09004739336493;0.199548608007198;0.760207672396385;0;0
9.10722748815166;0.198011436624813;0.760674070793063;0;0
9.12440758293839;0.196474265242427;0.763070775420353;0;0
9.14158767772512;0.194937093860042;0.767464133156963;0;0
9.15876777251185;0.193399922477657;0.771857490893573;0;0
9.17594786729858;0.191862751095272;0.775286736465819;0;0
9.19312796208531;0.190325579712886;0.775319714130231;0;0
9.21030805687204;0.188788408330501;0.775352691794643;0;0
9.22748815165877;0.188494198517688;0.775385669459054;0;0
9.2446682464455;0.188411701166877;0.775697593281431;0;0
9.26184834123223;0.188329203816067;0.776976440323423;0;0
9.27902843601896;0.188246706465257;0.778255287365414;0;0
9.29620853080569;0.188164209114447;0.779534134407406;0;0
9.31338862559242;0.187492810207426;0.780812981449397;0;0
9.33056872037915;0.186067810188067;0.782091828491389;0;0
9.34774881516588;0.184642810168708;0.78337067553338;0;0
9.36492890995261;0.183217810149349;0.784649522575372;0;0
9.38210900473934;0.18179281012999;0.785036046517271;0;0
9.39928909952607;0.180367810110631;0.785151468342712;0;0
9.4164691943128;0.179512308288628;0.785266890168152;0;0
9.43364928909953;0.180111541671702;0.785406884414631;0;0
9.45082938388626;0.180710775054776;0.786776358138211;0;0
9.46800947867299;0.18131000843785;0.78814583186179;0;0
9.48518957345972;0.181260134207771;0.78951530558537;0;0
9.50236966824644;0.179653196262101;0.79088477930895;0;0
9.51954976303318;0.178046258316431;0.792254253032529;0;0
9.53672985781991;0.176439320370761;0.793623726756109;0;0
9.55390995260663;0.174832382425091;0.794993200479688;0;0
9.57109004739337;0.173225444479421;0.795645872396066;0;0
9.58827014218009;0.171618506533751;0.796133131361334;0;0
9.60545023696682;0.170011568588081;0.796620390326602;0;0
9.62263033175356;0.169668717016686;0.79710764929187;0;0
9.63981042654028;0.169471349433205;0.797594908257137;0;0
9.65699052132701;0.169273981849724;0.798432031934921;0;0
9.67417061611374;0.169076614266243;0.799692290437822;0;0
9.69135071090047;0.168879246682762;0.800952548940724;0;0
9.7085308056872;0.168485372182846;0.802212807443625;0;0
9.72571090047393;0.167145971659052;0.803473065946527;0;0
9.74289099526066;0.165806571135258;0.804733324449428;0;0
9.76007109004739;0.164467170611464;0.80538299351412;0;0
9.77725118483412;0.163127770087671;0.80588681894263;0;0
9.79443127962085;0.161788369563877;0.80639064437114;0;0
9.81161137440758;0.160967982924562;0.806894469799651;0;0
9.82879146919431;0.161571745232591;0.807398295228161;0;0
9.84597156398104;0.162175507540619;0.809212670930469;0;0
9.86315165876777;0.162779269848648;0.812094458646585;0;0
9.8803317535545;0.1596709936317;0.814976246362701;0;0
9.89751184834123;0.15390543628281;0.817858034078817;0;0
9.91469194312796;0.148139878933919;0.820540175452368;0;0
9.93187203791469;0.142374321585029;0.818861656012843;0;0
9.94905213270142;0.137980456317105;0.817183136573319;0;0
9.96623222748815;0.140700850511399;0.815504617133795;0;0
9.98341232227488;0.143421244705692;0.816730710149705;0;0
10.0005924170616;0.146141638899986;0.820569859914958;0;0
10.0177725118483;0.143353012217993;0.824409009680211;0;0
10.0349526066351;0.135511594804928;0.825057219594944;0;0
10.0521327014218;0.139693553624629;0.824912919538514;0;0
10.0693127962085;0.143875512444329;0.824768619482083;0;0
10.0864928909953;0.14805747126403;0.824624319425652;0;0
10.103672985782;0.151407806263264;0.824480019369221;0;0
10.1208530805687;0.150320484741597;0.824335719312791;0;0
10.1380331753555;0.149233163219929;0.82419141925636;0;0
10.1552132701422;0.148145841698262;0.824184171042761;0;0
10.1723933649289;0.147058520176594;0.824184171042761;0;0
10.1895734597156;0.145971198654927;0.824184171042761;0;0
10.2067535545024;0.145136972890409;0.824473246569939;0;0
10.2239336492891;0.14483198817372;0.825901591659766;0;0
10.2411137440758;0.144527003457031;0.827329936749593;0;0
10.2582938388626;0.144222018740342;0.82875828183942;0;0
10.2754739336493;0.143917034023653;0.830186626929246;0;0
10.292654028436;0.143612049306964;0.831614972019073;0;0
10.3098341232227;0.14294637723199;0.8330433171089;0;0
10.3270142180095;0.142087088881588;0.834306929044469;0;0
10.3441943127962;0.141227800531187;0.834206694301324;0;0
10.3613744075829;0.140368512180785;0.834106459558178;0;0
10.3785545023697;0.139509223830384;0.834006224815032;0;0
10.3957345971564;0.138649935479983;0.833905990071886;0;0
10.4129146919431;0.137842220689737;0.835223818765648;0;0
10.4300947867299;0.137326322463222;0.836544371730902;0;0
10.4472748815166;0.136810424236708;0.837864924696155;0;0
10.4644549763033;0.136294526010194;0.839185477661408;0;0
10.48163507109;0.135778627783679;0.840506030626662;0;0
10.4988151658768;0.135262729557165;0.841826583591915;0;0
10.5159952606635;0.13474683133065;0.843147136557169;0;0
10.5331753554502;0.134187599455721;0.84364107689614;0;0
10.550355450237;0.133612374766484;0.843585427087445;0;0
10.5675355450237;0.133037150077248;0.843529777278751;0;0
10.5847156398104;0.132461925388011;0.843474127470056;0;0
10.6018957345972;0.131886700698775;0.844507972247749;0;0
10.6190758293839;0.131311476009538;0.84582486183837;0;0
10.6362559241706;0.130668674137953;0.84714175142899;0;0
10.6534360189573;0.129911412741164;0.848458641019611;0;0
10.6706161137441;0.129154151344376;0.849775530610231;0;0
10.6877962085308;0.128396889947588;0.851092420200852;0;0
10.7049763033175;0.127639628550799;0.852409309791472;0;0
10.7221563981043;0.126882367154011;0.853253893450381;0;0
10.739336492891;0.126125105757222;0.853765745928092;0;0
10.7565165876777;0.125367844360434;0.854277598405802;0;0
10.7736966824645;0.124610582963646;0.854789450883513;0;0
10.7908767772512;0.123853321566857;0.855301303361223;0;0
10.8080568720379;0.123096060170069;0.855958311754365;0;0
10.8252369668246;0.122747906087132;0.85711020295584;0;0
10.8424170616114;0.122520189628566;0.858262094157314;0;0
10.8595971563981;0.122292473169999;0.859413985358788;0;0
10.8767772511848;0.122064756711433;0.860565876560262;0;0
10.8939573459716;0.121837040252867;0.861717767761736;0;0
10.9111374407583;0.121609323794301;0.86286965896321;0;0
10.928317535545;0.12076222376073;0.863285959977655;0;0
10.9454976303318;0.119859844254114;0.86367836247486;0;0
10.9626777251185;0.118957464747497;0.864070764972065;0;0
10.9798578199052;0.118055085240881;0.86446316746927;0;0
10.9970379146919;0.117152705734265;0.864855569966475;0;0
11.0142180094787;0.116250326227648;0.865761113945871;0;0
11.0313981042654;0.115646276588776;0.866866538717218;0;0
11.0485781990521;0.115458375076446;0.867971963488566;0;0
11.0657582938389;0.115270473564115;0.869077388259914;0;0
11.0829383886256;0.115082572051784;0.870182813031262;0;0
11.1001184834123;0.114894670539454;0.87128823780261;0;0
11.1172985781991;0.114706769027123;0.872175889401725;0;0
11.1344786729858;0.113744525053416;0.872788615340704;0;0
11.1516587677725;0.112595070873368;0.873401341279683;0;0
11.1688388625592;0.111445616693319;0.874014067218662;0;0
11.186018957346;0.110296162513271;0.874626793157641;0;0
11.2031990521327;0.109146708333222;0.87523951909662;0;0
11.2203791469194;0.107997254153173;0.876137639329126;0;0
11.2375592417062;0.107729820838505;0.877047588903726;0;0
11.2547393364929;0.107488737681503;0.877957538478326;0;0
11.2719194312796;0.107247654524501;0.878867488052926;0;0
11.2890995260664;0.1070065713675;0.879777437627526;0;0
11.3062796208531;0.106765488210498;0.880687387202125;0;0
11.3234597156398;0.10633024109045;0.881375984629729;0;0
11.3406398104265;0.105438000679413;0.882061113661346;0;0
11.3578199052133;0.104545760268376;0.882746242692962;0;0
11.375;0.103653519857338;0.883431371724579;0;0
11.3921800947867;0.102761279446301;0.884116500756195;0;0
11.4093601895735;0.101869039035264;0.885060138172661;0;0
11.4265402843602;0.100976798624226;0.886315826163718;0;0
11.4437203791469;0.100637019636272;0.887571514154774;0;0
11.4609004739336;0.10043737427942;0.888827202145831;0;0
11.4780805687204;0.100237728922569;0.890082890136887;0;0
11.4952606635071;0.100038083565718;0.89116938054884;0;0
11.5124407582938;0.0998384382088662;0.891596549173835;0;0
11.5296208530806;0.0995004992489339;0.89202371779883;0;0
11.5468009478673;0.0985550285861029;0.892450886423825;0;0
11.563981042654;0.0976095579232718;0.89287805504882;0;0
11.5811611374408;0.0966640872604406;0.893305223673816;0;0
11.5983412322275;0.0957186165976096;0.894239160930983;0;0
11.6155213270142;0.0947731459347785;0.895296681966012;0;0
11.6327014218009;0.0938276752719473;0.896354203001041;0;0
11.6498815165877;0.0932449820133148;0.89741172403607;0;0
11.6670616113744;0.0928291834426913;0.898469245071099;0;0
11.6842417061611;0.0924133848720678;0.899526766106128;0;0
11.7014218009479;0.0919975863014443;0.899885586415123;0;0
11.7186018957346;0.0915817877308207;0.899815169402291;0;0
11.7357819905213;0.0911659891601972;0.899744752389459;0;0
11.7529620853081;0.0905944859581423;0.899674335376628;0;0
11.7701421800948;0.089591448442394;0.90053843685299;0;0
11.7873222748815;0.0885884109266458;0.90188501107577;0;0
11.8045023696682;0.0875853734108974;0.903231585298551;0;0
11.821682464455;0.0865823358951492;0.90457815952133;0;0
11.8388625592417;0.0859501608331201;0.905924733744111;0;0
11.8560426540284;0.0865030686098273;0.907271307966891;0;0
11.8732227488152;0.0870559763865344;0.908617882189671;0;0
11.8904028436019;0.0876088841632415;0.909959520067927;0;0
11.9075829383886;0.0830257288856935;0.910777873529085;0;0
11.9247630331754;0.0729536872213614;0.911596226990243;0;0
11.9419431279621;0.0654903838529865;0.912414580451401;0;0
11.9591232227488;0.0670696457249647;0.913232933912559;0;0
11.9763033175355;0.0686489075969431;0.914051287373716;0;0
11.9934834123223;0.0702281694689214;0.914694956442285;0;0
12.010663507109;0.0718074313408996;0.914799228330529;0;0
12.0278436018957;0.0702272988607211;0.914903500218773;0;0
12.0450236966825;0.0622194369541287;0.915007772107017;0;0
12.0622037914692;0.068839703084758;0.915112043995261;0;0
12.0793838862559;0.0754599692153874;0.915216315883505;0;0
12.0965639810427;0.0801472869769766;0.91532058777175;0;0
12.1137440758294;0.0798417586155163;0.915511025681066;0;0
12.1309241706161;0.079536230254056;0.915847778369577;0;0
12.1481042654028;0.0792307018925956;0.916184531058088;0;0
12.1652843601896;0.0789251735311353;0.916521283746598;0;0
12.1824644549763;0.078619645169675;0.916858036435109;0;0
12.199644549763;0.0783141168082147;0.91719478912362;0;0
12.2168246445498;0.0780085884467543;0.917531541812131;0;0
12.2340047393365;0.077703060085294;0.917868294500641;0;0
12.2511848341232;0.0773975317238337;0.918205047189152;0;0
12.26836492891;0.0770920033623734;0.918541799877663;0;0
12.2855450236967;0.0768096495141511;0.918878552566174;0;0
12.3027251184834;0.0765276904834319;0.919215305254684;0;0
12.3199052132701;0.0762457314527128;0.919486161394735;0;0
12.3370853080569;0.0759637724219936;0.919705387913834;0;0
12.3542654028436;0.0756818133912745;0.919924614432934;0;0
12.3714454976303;0.0753998543605554;0.920143840952034;0;0
12.3886255924171;0.0751178953298362;0.920363067471134;0;0
12.4058056872038;0.074835936299117;0.920582293990234;0;0
12.4229857819905;0.0745539772683979;0.920801520509333;0;0
12.4401658767773;0.0742720182376787;0.920990437134658;0;0
12.457345971564;0.0739900592069596;0.921175936496973;0;0
12.4745260663507;0.0737081001762405;0.921361435859288;0;0
12.4917061611374;0.0736246088707613;0.921546935221603;0;0
12.5088862559242;0.073570645419906;0.921732434583919;0;0
12.5260663507109;0.0735166819690507;0.921917933946234;0;0
12.5432464454976;0.0734627185181954;0.922136797740397;0;0
12.5604265402844;0.0734087550673401;0.922463276618072;0;0
12.5776066350711;0.0733547916164848;0.922789755495746;0;0
12.5947867298578;0.0732359138302316;0.923116234373421;0;0
12.6119668246445;0.0728705684195007;0.923442713251096;0;0
12.6291469194313;0.0725052230087697;0.92376919212877;0;0
12.646327014218;0.0721398775980388;0.924095671006445;0;0
12.6635071090047;0.0717745321873078;0.924422149884119;0;0
12.6806872037915;0.0714091867765769;0.924748628761794;0;0
12.6978672985782;0.071043841365846;0.925075107639468;0;0
12.7150473933649;0.0707696017918824;0.925401586517143;0;0
12.7322274881517;0.0705115314595297;0.925728065394818;0;0
12.7494075829384;0.070253461127177;0.926009496051691;0;0
12.7665876777251;0.0699953907948243;0.925972396179229;0;0
12.7837677725118;0.0697373204624716;0.925935296306766;0;0
12.8009478672986;0.0694792501301189;0.925898196434303;0;0
12.8181279620853;0.0692211797977663;0.92586109656184;0;0
12.835308056872;0.0689631094654136;0.925823996689377;0;0
12.8524881516588;0.0687050391330609;0.925786896816914;0;0
12.8696682464455;0.0684469688007082;0.926087774442025;0;0
12.8868483412322;0.0681888984683555;0.926782410351972;0;0
12.904028436019;0.0679308281360028;0.927477046261918;0;0
12.9212085308057;0.0676591793956216;0.928171682171864;0;0
12.9383886255924;0.0673698003904099;0.928866318081811;0;0
12.9555687203791;0.0670804213851981;0.929560953991757;0;0
12.9727488151659;0.0667910423799863;0.929899105328446;0;0
12.9899289099526;0.0665016633747746;0.930130104534348;0;0
13.0071090047393;0.0662122843695628;0.93036110374025;0;0
13.0242890995261;0.065922905364351;0.930592102946152;0;0
13.0414691943128;0.0656335263591392;0.930823102152054;0;0
13.0586492890995;0.0653441473539275;0.931054101357956;0;0
13.0758293838863;0.0650547683487157;0.931276280419788;0;0
13.093009478673;0.0647653893435039;0.931482016076174;0;0
13.1101895734597;0.0644760103382921;0.93168775173256;0;0
13.1273696682464;0.0642383712031257;0.931893487388946;0;0
13.1445497630332;0.0641102080073443;0.932099223045332;0;0
13.1617298578199;0.0639820448115629;0.932304958701718;0;0
13.1789099526066;0.0638538816157815;0.932510694358104;0;0
13.1960900473934;0.06372571842;0.932786647803893;0;0
13.2132701421801;0.0635975552242186;0.933094576745336;0;0
13.2304502369668;0.0634693920284372;0.933402505686779;0;0
13.2476303317536;0.0632464088855653;0.933710434628222;0;0
13.2648104265403;0.0629743431541696;0.934018363569665;0;0
13.281990521327;0.062702277422774;0.934326292511109;0;0
13.2991706161137;0.0624302116913783;0.934634221452552;0;0
13.3163507109005;0.0621581459599827;0.934942150393995;0;0
13.3335308056872;0.0618860802285871;0.935250079335438;0;0
13.3507109004739;0.0616190770536956;0.935558008276881;0;0
13.3678909952607;0.061363902321145;0.935865937218324;0;0
13.3850710900474;0.0611087275885944;0.936173866159767;0;0
13.4022511848341;0.0608535528560439;0.936486056751269;0;0
13.4194312796209;0.0605983781234933;0.936801405667205;0;0
13.4366113744076;0.0603432033909427;0.937116754583141;0;0
13.4537914691943;0.0600880286583922;0.937432103499077;0;0
13.470971563981;0.0598328539258416;0.937747452415013;0;0
13.4881516587678;0.059577679193291;0.938062801330949;0;0
